Dates,Daily PNL,Gross Exposure,EOD Net Exposure,Cumulative PNL,Cumulative PNL%,DD in %,DD in INR
2016-02-24,47025.00000000009,3509525.0,-3509525.0,2925775.7212498705,0.29257757212498703,-0.01914904850000213,-191490.4850000213
2016-02-25,24224.99999999991,3485300.0,-3485300.0,2950000.7212498705,0.295000072124987,-0.016726548500002127,-167265.4850000213
2016-02-26,-42274.999999999636,3527575.0,-3527575.0,2907725.721249871,0.2907725721249871,-0.02095404850000208,-209540.48500002082
2016-02-29,23099.99999999991,3504475.0,-3504475.0,2930825.721249871,0.2930825721249871,-0.01864404850000208,-186440.48500002082
2016-03-01,-111134.35750000097,3614525.0,3614525.0,2819691.36374987,0.281969136374987,-0.02975748425000217,-297574.8425000217
2016-03-02,66250.0,3680775.0,3680775.0,2885941.36374987,0.288594136374987,-0.023132484250002167,-231324.84250002168
2016-03-03,44000.0,3724775.0,3724775.0,2929941.36374987,0.292994136374987,-0.01873248425000217,-187324.84250002168
2016-03-04,5400.000000000091,3730175.0,3730175.0,2935341.36374987,0.293534136374987,-0.018192484250002167,-181924.84250002168
2016-03-08,-3850.000000000364,3726325.0,3726325.0,2931491.3637498696,0.29314913637498696,-0.018577484250002215,-185774.84250002215
2016-03-09,41200.00000000028,3767525.0,3767525.0,2972691.36374987,0.29726913637498703,-0.014457484250002168,-144574.84250002168
2016-03-10,-25675.000000000182,3741850.0,3741850.0,2947016.36374987,0.29470163637498703,-0.017024984250002168,-170249.84250002168
2016-03-11,14250.0,3756100.0,3756100.0,2961266.36374987,0.296126636374987,-0.015599984250002167,-155999.84250002168
2016-03-14,17325.000000000273,3773425.0,3773425.0,2978591.3637498706,0.29785913637498707,-0.01386748425000212,-138674.84250002122
2016-03-15,-30725.000000000364,3742700.0,3742700.0,2947866.36374987,0.29478663637498703,-0.016939984250002166,-169399.84250002168
2016-03-16,20800.000000000182,3763500.0,3763500.0,2968666.36374987,0.296866636374987,-0.014859984250002168,-148599.84250002168
2016-03-17,-7125.0,3756375.0,3756375.0,2961541.36374987,0.296154136374987,-0.015572484250002168,-155724.84250002168
2016-03-18,46275.00000000009,3802650.0,3802650.0,3007816.36374987,0.300781636374987,-0.010944984250002168,-109449.84250002168
2016-03-21,54025.00000000009,3856675.0,3856675.0,3061841.36374987,0.30618413637498704,-0.005542484250002168,-55424.84250002168
2016-03-22,6449.999999999818,3863125.0,3863125.0,3068291.36374987,0.306829136374987,-0.004897484250002168,-48974.84250002168
2016-03-23,5025.000000000091,3868150.0,3868150.0,3073316.36374987,0.307331636374987,-0.0043949842500021685,-43949.84250002168
2016-03-28,-48849.99999999991,3819300.0,3819300.0,3024466.36374987,0.30244663637498703,-0.009279984250002168,-92799.84250002168
2016-03-29,-9275.000000000091,3810025.0,3810025.0,3015191.36374987,0.301519136374987,-0.010207484250002168,-102074.84250002168
2016-03-30,60474.99999999991,3870500.0,3870500.0,3075666.36374987,0.307566636374987,-0.0041599842500021685,-41599.84250002168
2016-03-31,-1300.000000000182,3869200.0,3869200.0,3074366.36374987,0.307436636374987,-0.004289984250002168,-42899.84250002168
2016-04-01,5175.000000000182,3874375.0,3874375.0,3079541.36374987,0.30795413637498703,-0.0037724842500021683,-37724.84250002168
2016-04-04,21000.0,3895375.0,3895375.0,3100541.36374987,0.310054136374987,-0.0016724842500021682,-16724.84250002168
2016-04-05,-84768.5249999995,3811750.0,-3811750.0,3015772.8387498707,0.30157728387498706,-0.010149336750002113,-101493.36750002112
2016-04-06,-5599.999999999909,3817350.0,-3817350.0,3010172.8387498707,0.30101728387498705,-0.010709336750002112,-107093.36750002112
2016-04-07,34824.99999999982,3782525.0,-3782525.0,3044997.8387498707,0.30449978387498705,-0.007226836750002112,-72268.36750002112
2016-04-08,-6525.000000000091,3789050.0,-3789050.0,3038472.8387498707,0.30384728387498705,-0.007879336750002111,-78793.36750002112
2016-04-11,-63155.31500000088,3851050.0,3851050.0,2975317.52374987,0.29753175237498697,-0.0141948682500022,-141948.682500022
2016-04-12,15349.999999999909,3866400.0,3866400.0,2990667.52374987,0.299066752374987,-0.012659868250002199,-126598.682500022
2016-04-13,67525.00000000009,3933925.0,3933925.0,3058192.52374987,0.30581925237498697,-0.0059073682500022,-59073.682500022
2016-04-18,26224.99999999991,3960150.0,3960150.0,3084417.52374987,0.308441752374987,-0.0032848682500021997,-32848.682500022
2016-04-20,4775.000000000091,3964925.0,3964925.0,3089192.52374987,0.30891925237498696,-0.0028073682500021997,-28073.682500021998
2016-04-21,-8250.0,3956675.0,3956675.0,3080942.52374987,0.308094252374987,-0.0036323682500022,-36323.682500022
2016-04-22,-1100.0000000003638,3955575.0,3955575.0,3079842.5237498693,0.30798425237498694,-0.003742368250002246,-37423.68250002246
2016-04-25,-23074.999999999818,3932500.0,3932500.0,3056767.5237498693,0.3056767523749869,-0.006049868250002246,-60498.68250002246
2016-04-26,57074.99999999982,3989575.0,3989575.0,3113842.5237498693,0.31138425237498696,-0.00034236825000224635,-3423.6825000224635
2016-04-27,5600.000000000364,3995175.0,3995175.0,3119442.52374987,0.31194425237498696,0.0,0.0
2016-04-28,-72727.08750000037,3923625.0,-3923625.0,3046715.4362498694,0.30467154362498694,-0.007272708750000037,-72727.08750000037
2016-04-29,-23775.00000000009,3947400.0,-3947400.0,3022940.4362498694,0.30229404362498696,-0.009650208750000036,-96502.08750000037
2016-05-02,27349.99999999991,3920050.0,-3920050.0,3050290.4362498694,0.30502904362498695,-0.006915208750000037,-69152.08750000037
2016-05-03,28150.00000000009,3891900.0,-3891900.0,3078440.4362498694,0.30784404362498696,-0.004100208750000037,-41002.08750000037
2016-05-04,25525.00000000009,3866375.0,-3866375.0,3103965.4362498694,0.3103965436249869,-0.0015477087500000372,-15477.087500000373
2016-05-05,-20175.000000000182,3886550.0,-3886550.0,3083790.4362498694,0.3083790436249869,-0.003565208750000037,-35652.08750000037
2016-05-06,6425.000000000182,3880125.0,-3880125.0,3090215.4362498694,0.30902154362498696,-0.0029227087500000373,-29227.087500000373
2016-05-09,-73210.64500000057,3952150.0,3952150.0,3017004.791249869,0.3017004791249869,-0.010243773250000086,-102437.73250000086
2016-05-10,7724.999999999909,3959875.0,3959875.0,3024729.791249869,0.3024729791249869,-0.009471273250000085,-94712.73250000086
2016-05-11,-26949.999999999818,3932925.0,3932925.0,2997779.791249869,0.2997779791249869,-0.012166273250000085,-121662.73250000086
2016-05-12,31174.999999999727,3964100.0,3964100.0,3028954.7912498685,0.3028954791249868,-0.009048773250000133,-90487.73250000132
2016-05-13,-49999.58249999963,3915275.0,-3915275.0,2978955.208749869,0.2978955208749869,-0.014048731500000088,-140487.31500000088
2016-05-16,-29508.08000000052,3943600.0,3943600.0,2949447.1287498684,0.29494471287498686,-0.016999539500000143,-169995.39500000142
2016-05-17,10200.000000000273,3953800.0,3953800.0,2959647.128749869,0.2959647128749869,-0.015979539500000094,-159795.39500000095
2016-05-18,-14150.000000000091,3939650.0,3939650.0,2945497.128749869,0.2945497128749869,-0.017394539500000094,-173945.39500000095
2016-05-19,-48267.76500000006,3892550.0,-3892550.0,2897229.3637498687,0.28972293637498686,-0.02222131600000011,-222213.16000000108
2016-05-20,10875.0,3881675.0,-3881675.0,2908104.3637498687,0.2908104363749869,-0.021133816000000107,-211338.16000000108
2016-05-23,9250.0,3872425.0,-3872425.0,2917354.3637498687,0.2917354363749869,-0.02020881600000011,-202088.16000000108
2016-05-24,-7224.999999999909,3879650.0,-3879650.0,2910129.3637498687,0.2910129363749869,-0.02093131600000011,-209313.16000000108
2016-05-25,-93041.45000000109,3971500.0,3971500.0,2817087.9137498676,0.2817087913749868,-0.03023546100000022,-302354.6100000022
2016-05-26,63324.99999999982,4034825.0,4034825.0,2880412.9137498676,0.28804129137498674,-0.02390296100000022,-239029.6100000022
2016-05-27,51400.00000000009,4086225.0,4086225.0,2931812.9137498676,0.2931812913749868,-0.01876296100000022,-187629.6100000022
2016-05-30,10924.999999999727,4097149.9999999995,4097149.9999999995,2942737.913749867,0.2942737913749867,-0.017670461000000266,-176704.61000000266
2016-05-31,-1699.999999999818,4095450.0,4095450.0,2941037.913749867,0.2941037913749867,-0.017840461000000266,-178404.61000000266
2016-06-01,1824.999999999818,4097274.9999999995,4097274.9999999995,2942862.913749867,0.2942862913749867,-0.017657961000000267,-176579.61000000266
2016-06-02,24350.000000000364,4121625.0,4121625.0,2967212.9137498676,0.29672129137498676,-0.01522296100000022,-152229.6100000022
2016-06-03,-2175.000000000182,4119450.0,4119450.0,2965037.9137498676,0.2965037913749868,-0.01544046100000022,-154404.6100000022
2016-06-06,-4550.000000000182,4114899.9999999995,4114899.9999999995,2960487.9137498676,0.29604879137498674,-0.015895461000000218,-158954.6100000022
2016-06-07,26675.000000000182,4141575.0,4141575.0,2987162.9137498676,0.29871629137498673,-0.01322796100000022,-132279.6100000022
2016-06-08,525.0000000005457,4142100.0000000005,4142100.0000000005,2987687.913749868,0.2987687913749868,-0.013175461000000173,-131754.61000000173
2016-06-09,-27425.000000000182,4114675.0,4114675.0,2960262.913749868,0.2960262913749868,-0.015917961000000175,-159179.61000000173
2016-06-10,-20703.559999999925,4095200.0,-4095200.0,2939559.353749868,0.2939559353749868,-0.017988317000000177,-179883.1700000018
2016-06-13,29875.0,4065325.0,-4065325.0,2969434.353749868,0.2969434353749868,-0.015000817000000178,-150008.1700000018
2016-06-14,5049.999999999727,4060275.0,-4060275.0,2974484.3537498675,0.2974484353749868,-0.014495817000000225,-144958.17000000225
2016-06-15,-51633.20250000151,4110675.0,4110675.0,2922851.151249866,0.2922851151249866,-0.019659137250000378,-196591.37250000378
2016-06-16,-32523.81249999962,4079375.0,-4079375.0,2890327.3387498665,0.2890327338749866,-0.02291151850000033,-229115.18500000332
2016-06-17,-7824.999999999818,4087200.0,-4087200.0,2882502.3387498665,0.28825023387498666,-0.02369401850000033,-236940.18500000332
2016-06-20,-39987.78500000117,4125950.0,4125950.0,2842514.5537498654,0.28425145537498653,-0.02769279700000044,-276927.9700000044
2016-06-21,-13399.999999999636,4112550.0,4112550.0,2829114.553749866,0.2829114553749866,-0.029032797000000395,-290327.97000000393
2016-06-22,-10025.000000000546,4102524.9999999995,4102524.9999999995,2819089.5537498654,0.28190895537498656,-0.03003529700000044,-300352.9700000044
2016-06-23,38600.000000000364,4141125.0,4141125.0,2857689.553749866,0.2857689553749866,-0.026175297000000392,-261752.97000000393
2016-06-24,-98888.03499999995,4043450.0,-4043450.0,2758801.5187498657,0.27588015187498655,-0.03606410050000041,-360641.0050000041
2016-06-27,-8850.000000000364,4052300.0,-4052300.0,2749951.5187498652,0.2749951518749865,-0.036949100500000456,-369491.00500000454
2016-06-28,-15724.999999999909,4068025.0,-4068025.0,2734226.5187498652,0.27342265187498654,-0.038521600500000454,-385216.00500000454
2016-06-29,-35455.675000000614,4102250.0,4102250.0,2698770.8437498645,0.2698770843749865,-0.04206716800000053,-420671.6800000053
2016-06-30,41625.0,4143875.0,4143875.0,2740395.8437498645,0.27403958437498643,-0.03790466800000053,-379046.6800000053
2016-07-01,33699.99999999982,4177575.0,4177575.0,2774095.8437498645,0.2774095843749865,-0.03453466800000053,-345346.6800000053
2016-07-04,16100.000000000364,4193675.0,4193675.0,2790195.843749865,0.2790195843749865,-0.03292466800000048,-329246.6800000048
2016-07-05,-16675.000000000182,4177000.0,4177000.0,2773520.843749865,0.2773520843749865,-0.034592168000000485,-345921.6800000048
2016-07-07,2149.999999999636,4179149.9999999995,4179149.9999999995,2775670.8437498645,0.27756708437498645,-0.03437716800000053,-343771.6800000053
2016-07-08,-10924.999999999272,4168225.0000000005,4168225.0000000005,2764745.8437498654,0.27647458437498657,-0.03546966800000043,-354696.68000000436
2016-07-11,76474.99999999945,4244700.0,4244700.0,2841220.843749865,0.2841220843749865,-0.027822168000000484,-278221.6800000048
2016-07-12,19675.000000000182,4264375.0,4264375.0,2860895.843749865,0.2860895843749865,-0.025854668000000483,-258546.68000000482
2016-07-13,-4350.000000000364,4260025.0,4260025.0,2856545.8437498645,0.2856545843749865,-0.02628966800000053,-262896.6800000053
2016-07-14,28250.0,4288275.0,4288275.0,2884795.8437498645,0.28847958437498644,-0.02346466800000053,-234646.6800000053
2016-07-15,-10849.999999999454,4277425.0,4277425.0,2873945.843749865,0.2873945843749865,-0.024549668000000482,-245496.68000000482
2016-07-18,-17175.000000000182,4260250.0,4260250.0,2856770.843749865,0.2856770843749865,-0.026267168000000483,-262671.6800000048
2016-07-19,9975.000000000364,4270225.0,4270225.0,2866745.8437498654,0.28667458437498655,-0.025269668000000436,-252696.68000000436
2016-07-20,21849.999999999454,4292075.0,4292075.0,2888595.843749865,0.2888595843749865,-0.02308466800000048,-230846.68000000482
2016-07-21,-32199.999999999818,4259875.0,4259875.0,2856395.843749865,0.2856395843749865,-0.026304668000000482,-263046.6800000048
2016-07-22,17274.999999999636,4277150.0,4277150.0,2873670.8437498645,0.2873670843749864,-0.024577168000000527,-245771.6800000053
2016-07-25,42700.00000000073,4319850.0,4319850.0,2916370.8437498654,0.29163708437498653,-0.020307168000000438,-203071.68000000436
2016-07-26,-23425.000000000182,4296425.0,4296425.0,2892945.8437498654,0.28929458437498656,-0.022649668000000435,-226496.68000000436
2016-07-27,10949.999999999818,4307375.0,4307375.0,2903895.8437498654,0.2903895843749865,-0.021554668000000436,-215546.68000000436
2016-07-28,25774.999999999636,4333150.0,4333150.0,2929670.843749865,0.2929670843749865,-0.01897716800000048,-189771.68000000482
2016-07-29,10150.000000000546,4343300.0,4343300.0,2939820.8437498654,0.2939820843749865,-0.017962168000000434,-179621.68000000436
2016-08-01,-2300.000000000182,4341000.0,4341000.0,2937520.8437498654,0.29375208437498657,-0.018192168000000435,-181921.68000000436
2016-08-02,-10850.000000000364,4330150.0,4330150.0,2926670.843749865,0.2926670843749865,-0.019277168000000483,-192771.68000000482
2016-08-03,-40162.3825000006,4291275.0,-4291275.0,2886508.461249864,0.2886508461249864,-0.023293406250000558,-232934.0625000056
2016-08-04,-5925.000000000182,4297200.0,-4297200.0,2880583.461249864,0.28805834612498643,-0.02388590625000056,-238859.0625000056
2016-08-05,-58206.23000000069,4354100.0,4354100.0,2822377.2312498633,0.28223772312498635,-0.02970652925000065,-297065.2925000065
2016-08-08,17049.999999999272,4371150.0,4371150.0,2839427.2312498624,0.28394272312498625,-0.028001529250000743,-280015.29250000743
2016-08-09,-19875.0,4351275.0,4351275.0,2819552.2312498624,0.2819552231249862,-0.029989029250000743,-299890.29250000743
2016-08-10,-53539.70750000008,4299025.0,-4299025.0,2766012.5237498623,0.27660125237498623,-0.03534300000000074,-353430.00000000745
2016-08-11,-7200.000000000728,4306225.0,-4306225.0,2758812.5237498614,0.2758812523749861,-0.03606300000000084,-360630.0000000084
2016-08-12,-34276.75999999974,4339200.0,4339200.0,2724535.7637498616,0.2724535763749862,-0.039490676000000814,-394906.76000000816
2016-08-16,-9250.0,4329950.0,4329950.0,2715285.7637498616,0.2715285763749862,-0.040415676000000816,-404156.76000000816
2016-08-17,-15544.710000000123,4315700.0,-4315700.0,2699741.0537498617,0.2699741053749862,-0.04197014700000081,-419701.4700000081
2016-08-18,-28152.765000000727,4342550.0,4342550.0,2671588.288749861,0.2671588288749861,-0.04478542350000087,-447854.2350000087
2016-08-19,-3925.000000000182,4338625.0,4338625.0,2667663.288749861,0.2667663288749861,-0.04517792350000087,-451779.2350000087
2016-08-22,-23319.980000000214,4316600.0,-4316600.0,2644343.308749861,0.26443433087498613,-0.04750992150000087,-475099.2150000087
2016-08-23,-4274.999999999636,4320875.0,-4320875.0,2640068.3087498615,0.26400683087498616,-0.047937421500000826,-479374.21500000823
2016-08-24,-7748.19750000006,4327325.0,4327325.0,2632320.1112498613,0.2632320111249861,-0.04871224125000085,-487122.4125000085
2016-08-25,-32513.82999999896,4296100.0,-4296100.0,2599806.281249862,0.25998062812498623,-0.05196362425000076,-519636.2425000076
2016-08-26,-16399.999999999636,4312500.0,-4312500.0,2583406.2812498626,0.25834062812498626,-0.05360362425000072,-536036.2425000072
2016-08-29,-13672.46250000062,4324875.0,4324875.0,2569733.818749862,0.2569733818749862,-0.054970870500000796,-549708.705000008
2016-08-30,72425.00000000017,4397300.0,4397300.0,2642158.818749862,0.2642158818749862,-0.0477283705000008,-477283.705000008
2016-08-31,20774.999999999636,4418075.0,4418075.0,2662933.8187498613,0.26629338187498613,-0.04565087050000084,-456508.70500000846
2016-09-01,-13899.999999999636,4404175.0,4404175.0,2649033.818749862,0.2649033818749862,-0.047040870500000796,-470408.705000008
2016-09-02,15899.999999999636,4420075.0,4420075.0,2664933.8187498613,0.2664933818749861,-0.045450870500000844,-454508.70500000846
2016-09-06,60525.000000000546,4480600.0,4480600.0,2725458.818749862,0.2725458818749862,-0.0393983705000008,-393983.705000008
2016-09-07,-4550.000000000182,4476050.0,4476050.0,2720908.818749862,0.2720908818749862,-0.0398533705000008,-398533.705000008
2016-09-08,15224.999999999454,4491275.0,4491275.0,2736133.8187498613,0.27361338187498613,-0.03833087050000084,-383308.70500000846
2016-09-09,-39399.999999999636,4451875.0,4451875.0,2696733.818749862,0.2696733818749862,-0.0422708705000008,-422708.705000008
2016-09-12,-82011.3524999988,4371175.0,-4371175.0,2614722.466249863,0.2614722466249863,-0.050472005750000666,-504720.05750000663
2016-09-14,-13099.999999999454,4384275.0,-4384275.0,2601622.4662498636,0.2601622466249864,-0.051782005750000616,-517820.05750000617
2016-09-15,-2475.000000000364,4386750.0,-4386750.0,2599147.466249863,0.2599147466249863,-0.05202950575000066,-520295.05750000663
2016-09-16,-17350.000000000364,4404100.0,-4404100.0,2581797.4662498627,0.2581797466249863,-0.05376450575000071,-537645.0575000071
2016-09-19,-11949.999999999818,4416050.0,-4416050.0,2569847.4662498627,0.25698474662498627,-0.05495950575000071,-549595.0575000071
2016-09-20,12449.999999999818,4403600.0,-4403600.0,2582297.4662498627,0.25822974662498627,-0.05371450575000071,-537145.0575000071
2016-09-21,125.0,4403475.0,-4403475.0,2582422.4662498627,0.2582422466249863,-0.05370200575000071,-537020.0575000071
2016-09-22,-40082.66750000075,4442225.0,4442225.0,2542339.798749862,0.2542339798749862,-0.0577102725000008,-577102.725000008
2016-09-23,-20400.000000000546,4421825.0,4421825.0,2521939.7987498613,0.25219397987498615,-0.059750272500000846,-597502.7250000085
2016-09-26,-55560.27249999897,4367575.0,-4367575.0,2466379.5262498623,0.24663795262498622,-0.06530629975000075,-653062.9975000075
2016-09-27,9300.000000000182,4358275.0,-4358275.0,2475679.5262498623,0.24756795262498624,-0.06437629975000075,-643762.9975000075
2016-09-28,-20950.000000000728,4379225.0,-4379225.0,2454729.5262498613,0.24547295262498614,-0.06647129975000085,-664712.9975000084
2016-09-29,83600.00000000036,4295625.0,-4295625.0,2538329.526249862,0.2538329526249862,-0.058111299750000796,-581112.997500008
2016-09-30,-24699.999999999818,4320325.0,-4320325.0,2513629.526249862,0.2513629526249862,-0.060581299750000796,-605812.997500008
2016-10-03,-70541.86500000105,4389550.0,4389550.0,2443087.6612498607,0.24430876612498606,-0.06763548625000092,-676354.8625000091
2016-10-04,10300.000000000182,4399850.0,4399850.0,2453387.6612498607,0.24533876612498606,-0.06660548625000091,-666054.8625000091
2016-10-05,-12175.000000000182,4387675.0,4387675.0,2441212.6612498607,0.24412126612498605,-0.06782298625000091,-678229.8625000091
2016-10-06,-23309.70250000064,4365675.0,-4365675.0,2417902.95874986,0.24179029587498602,-0.07015395650000097,-701539.5650000097
2016-10-07,4300.000000000182,4361375.0,-4361375.0,2422202.95874986,0.242220295874986,-0.06972395650000097,-697239.5650000097
2016-10-10,-9910.992500001157,4369975.0,4369975.0,2412291.966249859,0.2412291966249859,-0.07071505575000109,-707150.5575000108
2016-10-13,-81037.06749999947,4290225.0,-4290225.0,2331254.8987498595,0.23312548987498596,-0.07881876250000103,-788187.6250000102
2016-10-14,-12324.999999999818,4302550.0,-4302550.0,2318929.8987498595,0.23189298987498597,-0.08005126250000102,-800512.6250000102
2016-10-17,40600.000000000364,4261950.0,-4261950.0,2359529.89874986,0.235952989874986,-0.07599126250000098,-759912.6250000098
2016-10-18,-77975.00000000036,4339925.0,-4339925.0,2281554.8987498595,0.22815548987498596,-0.08378876250000103,-837887.6250000102
2016-10-19,7300.000000000182,4332625.0,-4332625.0,2288854.8987498595,0.22888548987498594,-0.08305876250000102,-830587.6250000102
2016-10-20,-21255.772500001513,4352575.0,4352575.0,2267599.126249858,0.22675991262498582,-0.08518433975000116,-851843.3975000116
2016-10-21,-2399.999999999636,4350175.0,4350175.0,2265199.1262498586,0.22651991262498586,-0.08542433975000112,-854243.3975000111
2016-10-24,9949.999999999818,4360125.0,4360125.0,2275149.1262498586,0.22751491262498585,-0.08442933975000111,-844293.3975000111
2016-10-25,-9949.999999999818,4350175.0,4350175.0,2265199.1262498586,0.22651991262498586,-0.08542433975000112,-854243.3975000111
2016-10-26,-43092.51250000034,4308375.0,-4308375.0,2222106.6137498585,0.22221066137498585,-0.08973359100000114,-897335.9100000113
2016-10-27,750.0,4307625.0,-4307625.0,2222856.6137498585,0.22228566137498584,-0.08965859100000113,-896585.9100000113
2016-10-28,-27375.10999999995,4333700.0,4333700.0,2195481.5037498586,0.21954815037498585,-0.09239610200000112,-923961.0200000112
2016-10-30,-20394.37999999882,4314600.0,-4314600.0,2175087.1237498596,0.21750871237498595,-0.09443554000000101,-944355.4000000102
2016-11-01,-11274.999999999636,4325875.0,-4325875.0,2163812.12374986,0.216381212374986,-0.09556304000000097,-955630.4000000097
2016-11-02,54574.99999999982,4271300.0,-4271300.0,2218387.12374986,0.221838712374986,-0.09010554000000097,-901055.4000000097
2016-11-03,12350.000000000364,4258950.0,-4258950.0,2230737.1237498606,0.22307371237498605,-0.08887054000000093,-888705.4000000092
2016-11-04,29849.999999999454,4229100.0,-4229100.0,2260587.12374986,0.226058712374986,-0.08588554000000097,-858855.4000000097
2016-11-07,-30899.999999999636,4260000.0,-4260000.0,2229687.1237498606,0.22296871237498606,-0.08897554000000092,-889755.4000000092
2016-11-08,-23274.999999999636,4283275.0,-4283275.0,2206412.123749861,0.2206412123749861,-0.09130304000000088,-913030.4000000088
2016-11-09,51924.99999999927,4231350.0,-4231350.0,2258337.12374986,0.225833712374986,-0.08611054000000097,-861105.4000000097
2016-11-10,-45324.99999999982,4276675.0,-4276675.0,2213012.12374986,0.221301212374986,-0.09064304000000097,-906430.4000000097
2016-11-11,112699.99999999983,4163975.0000000005,-4163975.0000000005,2325712.12374986,0.232571212374986,-0.07937304000000096,-793730.4000000097
2016-11-15,94200.00000000028,4069775.0,-4069775.0,2419912.1237498606,0.24199121237498605,-0.06995304000000092,-699530.4000000092
2016-11-16,10500.0,4059275.0,-4059275.0,2430412.1237498606,0.24304121237498605,-0.06890304000000093,-689030.4000000092
2016-11-17,15099.999999999909,4044175.0,-4044175.0,2445512.1237498606,0.24455121237498606,-0.06739304000000092,-673930.4000000092
2016-11-18,6825.000000000273,4037350.0,-4037350.0,2452337.123749861,0.2452337123749861,-0.06671054000000087,-667105.4000000088
2016-11-21,67750.0,3969600.0,-3969600.0,2520087.123749861,0.2520087123749861,-0.05993554000000088,-599355.4000000088
2016-11-22,-33800.00000000018,4003400.0,-4003400.0,2486287.123749861,0.2486287123749861,-0.06331554000000088,-633155.4000000088
2016-11-23,-9025.000000000091,4012425.0,-4012425.0,2477262.123749861,0.2477262123749861,-0.06421804000000088,-642180.4000000088
2016-11-24,29675.000000000182,3982750.0,-3982750.0,2506937.123749861,0.2506937123749861,-0.06125054000000087,-612505.4000000088
2016-11-25,-81643.95250000051,4063175.0,4063175.0,2425293.1712498604,0.24252931712498604,-0.06941493525000093,-694149.3525000094
2016-11-28,12125.0,4075300.0,4075300.0,2437418.1712498604,0.24374181712498605,-0.06820243525000093,-682024.3525000094
2016-11-29,10724.999999999909,4086025.0,4086025.0,2448143.1712498604,0.24481431712498605,-0.06712993525000094,-671299.3525000094
2016-11-30,44150.00000000009,4130175.0,4130175.0,2492293.1712498604,0.24922931712498606,-0.06271493525000094,-627149.3525000094
2016-12-01,-24175.000000000182,4106000.0,4106000.0,2468118.1712498604,0.24681181712498604,-0.06513243525000094,-651324.3525000094
2016-12-02,-51550.00000000018,4054450.0,4054450.0,2416568.1712498604,0.24165681712498605,-0.07028743525000093,-702874.3525000094
2016-12-05,28000.0,4082450.0,4082450.0,2444568.1712498604,0.24445681712498604,-0.06748743525000094,-674874.3525000094
2016-12-06,2075.000000000273,4084525.0,4084525.0,2446643.171249861,0.2446643171249861,-0.0672799352500009,-672799.3525000089
2016-12-07,-24068.502499999795,4061675.0,-4061675.0,2422574.668749861,0.2422574668749861,-0.06968678550000089,-696867.8550000088
2016-12-08,-67388.34750000024,4127825.0,4127825.0,2355186.321249861,0.23551863212498608,-0.0764256202500009,-764256.202500009
2016-12-09,10675.000000000182,4138500.0,4138500.0,2365861.321249861,0.23658613212498608,-0.0753581202500009,-753581.202500009
2016-12-12,-48027.50999999989,4091700.0,-4091700.0,2317833.811249861,0.23178338112498612,-0.08016087125000088,-801608.7125000088
2016-12-13,-23259.117500000684,4113725.0000000005,4113725.0000000005,2294574.6937498604,0.22945746937498604,-0.08248678300000094,-824867.8300000094
2016-12-14,-14900.000000000546,4098825.0,4098825.0,2279674.69374986,0.227967469374986,-0.08397678300000098,-839767.8300000099
2016-12-15,-13525.95749999955,4086525.0,-4086525.0,2266148.7362498604,0.22661487362498603,-0.08532937875000093,-853293.7875000094
2016-12-16,13275.000000000091,4073250.0,-4073250.0,2279423.7362498604,0.22794237362498604,-0.08400187875000094,-840018.7875000094
2016-12-19,11175.000000000182,4062075.0,-4062075.0,2290598.7362498604,0.22905987362498603,-0.08288437875000094,-828843.7875000094
2016-12-20,12125.0,4049950.0,-4049950.0,2302723.7362498604,0.23027237362498604,-0.08167187875000094,-816718.7875000094
2016-12-21,9625.0,4040325.0,-4040325.0,2312348.7362498604,0.23123487362498604,-0.08070937875000093,-807093.7875000094
2016-12-22,41899.999999999636,3998425.0,-3998425.0,2354248.73624986,0.235424873624986,-0.07651937875000099,-765193.7875000099
2016-12-23,925.0000000001819,3997500.0,-3997500.0,2355173.73624986,0.23551737362498598,-0.07642687875000098,-764268.7875000099
2016-12-26,41849.99999999991,3955650.0,-3955650.0,2397023.73624986,0.239702373624986,-0.07224187875000099,-722418.7875000099
2016-12-27,-60025.00000000009,4015675.0,-4015675.0,2336998.73624986,0.23369987362498598,-0.07824437875000098,-782443.7875000099
2016-12-28,0.0,4015675.0,-4015675.0,2336998.73624986,0.23369987362498598,-0.07824437875000098,-782443.7875000099
2016-12-29,-37340.540000001056,4051800.0,4051800.0,2299658.196249859,0.22996581962498588,-0.08197843275000108,-819784.3275000108
2016-12-30,41899.999999999636,4093700.0,4093700.0,2341558.1962498585,0.23415581962498586,-0.07778843275000114,-777884.3275000113
2017-01-02,2350.000000000364,4096050.0,4096050.0,2343908.196249859,0.2343908196249859,-0.07755343275000108,-775534.3275000108
2017-01-03,2199.999999999818,4098250.0,4098250.0,2346108.196249859,0.2346108196249859,-0.07733343275000108,-773334.3275000108
2017-01-04,3774.999999999636,4102024.9999999995,4102024.9999999995,2349883.1962498585,0.23498831962498584,-0.07695593275000114,-769559.3275000113
2017-01-05,42075.00000000073,4144100.0000000005,4144100.0000000005,2391958.1962498594,0.23919581962498593,-0.07274843275000104,-727484.3275000104
2017-01-06,-10275.000000000546,4133825.0,4133825.0,2381683.196249859,0.23816831962498589,-0.07377593275000108,-737759.3275000108
2017-01-09,-8875.0,4124950.0,4124950.0,2372808.196249859,0.2372808196249859,-0.07466343275000109,-746634.3275000108
2017-01-10,21975.000000000364,4146925.0,4146925.0,2394783.1962498594,0.23947831962498595,-0.07246593275000104,-724659.3275000104
